Date,Open,High,Low,Close,Adj Close,Volume
2013-10-16,17.885357,17.9475,17.829643,17.896786,15.557905,251101200
2013-10-17,17.856428,18.027857,17.845715,18.017857,15.663155,253593200
2013-10-18,18.071072,18.187857,18.061071,18.174643,15.799446,290542000
2013-10-21,18.2775,18.725,18.268572,18.620001,16.186602,398106800
2013-10-22,18.800358,18.873215,18.143929,18.566786,16.140347,534063600
2013-10-23,18.535713,18.77393,18.535713,18.748571,16.298372,313723200
2013-10-24,18.75,19.016787,18.65893,18.996786,16.514147,384764800
2013-10-25,18.975714,19.043928,18.753929,18.784286,16.32942,337792000
2013-10-28,18.894285,18.964287,18.686071,18.924286,16.451118,550440800
2013-10-29,19.1525,19.258928,18.376429,18.452856,16.041309,635807200
2013-10-30,18.557501,18.84,18.465,18.746429,16.296518,354163600
2013-10-31,18.75,18.838928,18.616785,18.667856,16.228212,275696400
2013-11-01,18.715,18.742857,18.422857,18.5725,16.145313,274890000
2013-11-04,18.610714,18.815001,18.528929,18.8125,16.353952,244627600
2013-11-05,18.735001,18.888929,18.678572,18.766071,16.313581,265213200
2013-11-06,18.719643,18.745001,18.507143,18.604286,16.26737,223375600
2013-11-07,18.556429,18.685356,18.299286,18.303213,16.004114,262620400
2013-11-08,18.377857,18.611786,18.306786,18.591429,16.256124,279316800
2013-11-11,18.571072,18.631071,18.371786,18.5375,16.208979,227452400
2013-11-12,18.488214,18.71143,18.464287,18.571787,16.238955,204276800
2013-11-13,18.5,18.651787,18.462856,18.593929,16.258318,197220800
2013-11-14,18.671785,18.902857,18.638214,18.862858,16.493465,282419200
2013-11-15,18.806429,18.89607,18.731787,18.749643,16.39447,317920400
2013-11-18,18.749643,18.828215,18.507143,18.522499,16.195854,244944000
2013-11-19,18.536785,18.692142,18.498928,18.555357,16.224588,208938800
2013-11-20,18.543928,18.58643,18.368929,18.392857,16.082495,193916800
2013-11-21,18.485714,18.614643,18.345358,18.612143,16.274239,262026800
2013-11-22,18.554285,18.648571,18.518929,18.564285,16.232401,223725600
2013-11-25,18.607857,18.781071,18.607143,18.705,16.355436,229311600
2013-11-26,18.718571,19.147858,18.714287,19.049999,16.657103,401382800
2013-11-27,19.153929,19.5,19.049999,19.498571,17.049326,363448400
2013-11-29,19.624287,19.940357,19.564644,19.859644,17.365044,318127600
2013-12-02,19.928572,20.154642,19.672144,19.686787,17.213894,472544800
2013-12-03,19.939285,20.227858,19.917143,20.225714,17.685122,450968000
2013-12-04,20.196428,20.328215,20.029285,20.178572,17.643909,377809600
2013-12-05,20.451786,20.540714,20.22893,20.282143,17.734465,447580000
2013-12-06,20.206785,20.241072,19.984644,20.000713,17.488384,344352400
2013-12-09,20.032143,20.342142,20.032143,20.229643,17.688566,320493600
2013-12-10,20.127857,20.281429,20.042856,20.198214,17.661083,278269600
2013-12-11,20.25,20.391787,19.98893,20.048571,17.530235,359718800
2013-12-12,20.076429,20.190714,20.001072,20.019285,17.504635,262290000
2013-12-13,20.101786,20.102858,19.77393,19.801071,17.313824,332822000
2013-12-16,19.822144,20.094286,19.821787,19.910713,17.409695,282592800
2013-12-17,19.850357,19.98,19.763571,19.821072,17.331318,229902400
2013-12-18,19.632143,19.694643,19.242857,19.670357,17.19953,565863200
2013-12-19,19.625,19.642857,19.418928,19.445,17.002483,320308800
2013-12-20,19.479643,19.700357,19.457857,19.607857,17.144878,436413600
2013-12-23,20.285713,20.382856,20.098572,20.360357,17.802855,501306400
2013-12-24,20.353214,20.424286,20.215357,20.27393,17.727283,167554800
2013-12-26,20.289286,20.339287,20.120714,20.139286,17.609558,204008000
2013-12-27,20.136429,20.157499,19.982143,20.003214,17.49057,225884400
2013-12-30,19.909286,20.003214,19.725714,19.804285,17.316639,253629600
2013-12-31,19.791786,20.045713,19.785713,20.036428,17.519621,223084400
2014-01-02,19.845715,19.893929,19.715,19.754642,17.273224,234684800
2014-01-03,19.745001,19.775,19.301071,19.320715,16.893805,392467600
2014-01-06,19.194643,19.52857,19.057142,19.426071,16.985926,412610800
2014-01-07,19.440001,19.498571,19.21143,19.287144,16.86445,317209200
2014-01-08,19.243214,19.484285,19.23893,19.409286,16.971251,258529600
2014-01-09,19.52857,19.530714,19.119642,19.161428,16.754538,279148800
2014-01-10,19.279642,19.314285,18.968214,19.033571,16.642733,304976000
2014-01-13,18.925358,19.375,18.924286,19.133215,16.72987,378492800
2014-01-14,19.222143,19.526072,19.202143,19.513929,17.062754,332561600
2014-01-15,19.768572,20.007143,19.702143,19.905714,17.405325,391638800
2014-01-16,19.817858,19.887501,19.702856,19.794643,17.308205,229278000
2014-01-17,19.695715,19.716785,19.282143,19.309643,16.884129,426739600
2014-01-21,19.321072,19.645357,19.300714,19.609644,17.146439,328526800
2014-01-22,19.675358,19.903214,19.564644,19.696787,17.222639,379985200
2014-01-23,19.640715,19.875,19.4575,19.863571,17.368481,403239200
2014-01-24,19.785713,19.843571,19.455357,19.502501,17.052752,429354800
2014-01-27,19.645357,19.814285,19.491072,19.660713,17.191095,554878800
2014-01-28,18.17,18.392857,17.93107,18.089287,15.817061,1065523200
2014-01-29,17.998215,18.120358,17.807858,17.883928,15.6375,502810000
2014-01-30,17.947857,18.089287,17.739286,17.849285,15.607205,678501600
2014-01-31,17.684999,17.911785,17.626785,17.878571,15.632813,464797200
2014-02-03,17.950357,18.133215,17.832144,17.911785,15.661852,401464000
2014-02-04,18.066071,18.195,17.955713,18.17107,15.888577,376681200
2014-02-05,18.091429,18.402857,18.080357,18.306786,16.00724,328344800
2014-02-06,18.216429,18.339287,18.13607,18.303928,16.100544,257765200
2014-02-07,18.620714,18.676071,18.477858,18.559999,16.325792,370280400
2014-02-10,18.523571,18.999643,18.5,18.8925,16.618258,345559200
2014-02-11,18.950357,19.205357,18.910713,19.14143,16.837227,282256800
2014-02-12,19.176786,19.27,19.044287,19.139999,16.835974,308100800
2014-02-13,19.094999,19.458929,19.078571,19.44393,17.103308,307398000
2014-02-14,19.373928,19.499287,19.32893,19.428213,17.089487,272924400
2014-02-18,19.5,19.685356,19.486071,19.499643,17.152317,260251600
2014-02-19,19.455357,19.531786,19.083929,19.191786,16.881529,313768000
2014-02-20,19.035357,19.178572,18.892857,18.969643,16.686123,305858000
2014-02-21,19.028214,19.091785,18.735714,18.758928,16.500772,278784800
2014-02-24,18.683929,18.925714,18.657858,18.84107,16.573025,288909600
2014-02-25,18.906429,18.913214,18.607143,18.645,16.40056,231952000
2014-02-26,18.700357,18.75,18.414286,18.476786,16.252594,276217200
2014-02-27,18.469286,18.885,18.430357,18.845358,16.576799,301882000
2014-02-28,18.895714,19.026787,18.647142,18.794287,16.53187,371968800
2014-03-03,18.693571,18.951786,18.671785,18.848572,16.579624,238781200
2014-03-04,18.964287,19.022858,18.848928,18.972857,16.688944,259140000
2014-03-05,18.96143,19.098213,18.897499,19.012857,16.724138,200062800
2014-03-06,19.028214,19.087143,18.860714,18.955357,16.673553,185488800
2014-03-07,18.967501,18.999287,18.7875,18.944286,16.663815,220729600
2014-03-10,18.870001,19.047501,18.869286,18.96143,16.678898,178584000
2014-03-11,19.123215,19.240713,19.02107,19.14607,16.841305,279224400
2014-03-12,19.089643,19.191071,19,19.164642,16.857645,199326400
2014-03-13,19.194286,19.273571,18.898571,18.951786,16.67041,257742800
2014-03-14,18.885357,18.960358,18.678572,18.73893,16.483185,237199200
2014-03-17,18.84643,18.9275,18.780357,18.812143,16.547579,199544800
2014-03-18,18.782143,18.998928,18.757143,18.978571,16.69397,209647200
2014-03-19,19.009287,19.151428,18.892857,18.973572,16.689579,224756000
2014-03-20,18.924643,19.02393,18.833929,18.882143,16.609156,208398400
2014-03-21,18.997499,19.0625,18.797501,19.031071,16.740156,374046400
2014-03-24,19.229286,19.303572,19.109285,19.256786,16.938698,355700800
2014-03-25,19.339287,19.491072,19.27107,19.463928,17.120905,282293200
2014-03-26,19.518572,19.607143,19.245001,19.277857,16.957232,299768000
2014-03-27,19.286428,19.339287,19.111429,19.195,16.88435,222031600
2014-03-28,19.225714,19.247856,19.080357,19.173571,16.865501,200564000
2014-03-31,19.258215,19.314644,19.140356,19.169287,16.861732,168669200
2014-04-01,19.205713,19.352501,19.170357,19.344643,17.01597,200760000
2014-04-02,19.370714,19.41,19.295,19.376785,17.04425,180420800
2014-04-03,19.335358,19.375,19.201429,19.2425,16.92613,162344000
2014-04-04,19.278929,19.285713,18.949286,18.99357,16.707165,275251200
2014-04-07,18.857857,18.960714,18.638929,18.695356,16.444849,289850400
2014-04-08,18.756786,18.790001,18.525,18.694286,16.443907,243888400
2014-04-09,18.665714,18.946072,18.643572,18.940001,16.660051,206169600
2014-04-10,18.952856,19.008572,18.684643,18.695715,16.445168,239652000
2014-04-11,18.535713,18.672501,18.469286,18.557501,16.323586,271717600
2014-04-14,18.639286,18.648571,18.471786,18.63143,16.388618,205674000
2014-04-15,18.581072,18.629999,18.261786,18.498571,16.271755,266490000
2014-04-16,18.501785,18.610357,18.362143,18.536072,16.304747,214765600
2014-04-17,18.571428,18.848572,18.542856,18.747856,16.491035,284334400
2014-04-21,18.762142,19.004999,18.712856,18.970358,16.686749,182548800
2014-04-22,18.868214,18.993929,18.803572,18.989286,16.703398,202563200
2014-04-23,18.895,18.968929,18.730356,18.741072,16.485067,394940000
2014-04-24,20.293215,20.357143,20.026072,20.2775,17.836542,759911600
2014-04-25,20.161785,20.428213,20.14143,20.42643,17.967543,390275200
2014-04-28,20.457144,21.276787,20.448214,21.217501,18.663389,669485600
2014-04-29,21.205,21.285,21.053928,21.154642,18.608097,337377600
2014-04-30,21.165714,21.408215,21.064285,21.074642,18.537724,456640800
2014-05-01,21.142857,21.242857,20.941429,21.124287,18.581392,244048000
2014-05-02,21.155001,21.22143,21.061071,21.16357,18.615953,191514400
2014-05-05,21.076429,21.464287,21.071428,21.462856,18.879196,287067200
2014-05-06,21.492857,21.586071,21.22893,21.22893,18.673437,374564400
2014-05-07,21.258928,21.331785,20.990356,21.154642,18.608097,282864400
2014-05-08,21.008928,21.22893,20.942858,20.999643,18.574926,230297200
2014-05-09,20.876429,20.9375,20.72607,20.912144,18.497532,291597600
2014-05-12,20.981787,21.202143,20.978571,21.172501,18.727819,213208800
2014-05-13,21.142857,21.23357,21.09643,21.205713,18.7572,159737200
2014-05-14,21.158215,21.335714,21.133572,21.209642,18.760674,166404000
2014-05-15,21.239286,21.307142,21.001429,21.029285,18.601147,230846000
2014-05-16,21.022499,21.340357,20.907143,21.339643,18.875668,276256400
2014-05-19,21.351786,21.690357,21.333214,21.592501,19.099325,317755200
2014-05-20,21.589643,21.657143,21.454643,21.596786,19.103117,234836000
2014-05-21,21.565357,21.667856,21.502144,21.653929,19.153658,196859600
2014-05-22,21.664286,21.780357,21.575001,21.688213,19.183987,200760000
2014-05-23,21.6875,21.954643,21.659643,21.933214,19.400696,232209600
2014-05-27,21.995714,22.352142,21.986786,22.343929,19.763992,348866000
2014-05-28,22.357857,22.493929,22.277857,22.286072,19.712812,315481600
2014-05-29,22.423214,22.745358,22.420357,22.692142,20.071999,376474000
2014-05-30,22.785,23.006071,22.460714,22.607143,19.996817,564020800
2014-06-02,22.64143,22.672501,22.232143,22.451786,19.8594,369350800
2014-06-03,22.445,22.812143,22.4375,22.769285,20.14024,292709200
2014-06-04,22.765715,23.138929,22.718214,23.029285,20.370216,335482000
2014-06-05,23.078571,23.191786,22.950357,23.119642,20.45014,303805600
2014-06-06,23.210714,23.259287,23.016787,23.05607,20.393906,349938400
2014-06-09,23.174999,23.469999,22.9375,23.424999,20.720243,301660000
2014-06-10,23.682501,23.762501,23.3925,23.5625,20.84186,251108000
2014-06-11,23.532499,23.690001,23.3675,23.465,20.755617,182724000
2014-06-12,23.51,23.530001,22.975,23.0725,20.40844,218996000
2014-06-13,23.049999,23.110001,22.719999,22.82,20.185099,218100000
2014-06-16,22.877501,23.1875,22.862499,23.049999,20.388535,142244000
2014-06-17,23.077499,23.174999,22.950001,23.02,20.362001,118904000
2014-06-18,23.067499,23.0725,22.8375,23.045,20.384113,134056000
2014-06-19,23.0725,23.075001,22.834999,22.965,20.313349,142112000
2014-06-20,22.9625,23.137501,22.725,22.727501,20.103273,403592000
2014-06-23,22.83,22.905001,22.65,22.7075,20.085585,174776000
2014-06-24,22.6875,22.934999,22.547501,22.57,19.963963,156144000
2014-06-25,22.5525,22.674999,22.4125,22.59,19.981657,147476000
2014-06-26,22.592501,22.762501,22.450001,22.725,20.101063,130516000
2014-06-27,22.705,23,22.692499,22.995001,20.339886,256116000
2014-06-30,23.025,23.432501,23.022499,23.2325,20.549963,197929200
2014-07-01,23.379999,23.5175,23.282499,23.379999,20.680433,152892000
2014-07-02,23.467501,23.514999,23.272499,23.370001,20.671587,113860000
2014-07-03,23.4175,23.525,23.299999,23.5075,20.793213,91567200
2014-07-07,23.535,23.997499,23.525,23.9925,21.222218,225872000
2014-07-08,24.067499,24.200001,23.48,23.8375,21.085112,260888000
2014-07-09,23.860001,23.987499,23.690001,23.8475,21.09395,145744000
2014-07-10,23.440001,23.887501,23.379999,23.76,21.016558,158744000
2014-07-11,23.84,23.9725,23.715,23.805,21.056366,136072000
2014-07-14,23.965,24.2225,23.9125,24.112499,21.328358,171240000
2014-07-15,24.200001,24.2125,23.7575,23.83,21.078478,181911600
2014-07-16,24.2425,24.275,23.684999,23.695,20.959061,213585200
2014-07-17,23.7575,23.82,23.1425,23.272499,20.585344,229192000
2014-07-18,23.405001,23.684999,23.254999,23.6075,20.881672,199952000
2014-07-21,23.747499,23.75,23.43,23.485001,20.773312,156316000
2014-07-22,23.67,23.7225,23.530001,23.68,20.945799,220788000
2014-07-23,23.855,24.469999,23.7925,24.297501,21.491991,371672000
2014-07-24,24.26,24.33,24.105,24.2575,21.456612,182916000
2014-07-25,24.2125,24.459999,24.16,24.4175,21.598139,173876000
2014-07-28,24.455,24.809999,24.387501,24.754999,21.896671,221272000
2014-07-29,24.8325,24.860001,24.5625,24.594999,21.755144,172572000
2014-07-30,24.610001,24.674999,24.4175,24.5375,21.704285,132040000
2014-07-31,24.290001,24.362499,23.8325,23.9,21.14039,227372000
2014-08-01,23.725,24.155001,23.702499,24.032499,21.257591,194044000
2014-08-04,24.092501,24.145,23.7925,23.897499,21.138176,159832000
2014-08-05,23.84,23.92,23.59,23.780001,21.034246,223732000
2014-08-06,23.6875,23.870001,23.6775,23.74,20.998865,154232000
2014-08-07,23.7325,23.987499,23.525,23.620001,20.996641,186844000
2014-08-08,23.565001,23.705,23.32,23.684999,21.054426,167460000
2014-08-11,23.817499,24.02,23.709999,23.997499,21.332214,146340000
2014-08-12,24.01,24.219999,23.9025,23.9925,21.327784,135180000
2014-08-13,24.0375,24.309999,24.01,24.309999,21.610004,127664000
2014-08-14,24.3325,24.3925,24.200001,24.375,21.667791,112464000
2014-08-15,24.475,24.547501,24.215,24.495001,21.774464,195804000
2014-08-18,24.622499,24.842501,24.495001,24.790001,22.036695,190288000
2014-08-19,24.852501,25.17,24.83,25.1325,22.341156,277596000
2014-08-20,25.110001,25.272499,24.987499,25.1425,22.350042,210796000
2014-08-21,25.1425,25.235001,25.0275,25.145,22.352272,133912000
2014-08-22,25.0725,25.3675,25.047501,25.33,22.516726,176736000
2014-08-25,25.4475,25.5425,25.32,25.385,22.565615,161080000
2014-08-26,25.355,25.375,25.215,25.2225,22.421162,132608000
2014-08-27,25.254999,25.6425,25.174999,25.532499,22.696732,209476000
2014-08-28,25.397499,25.695,25.389999,25.5625,22.723406,273840000
2014-08-29,25.715,25.725,25.549999,25.625,22.778957,178380000
2014-09-02,25.764999,25.934999,25.68,25.825001,22.956743,214256000
2014-09-03,25.775,25.799999,24.645,24.735001,21.987806,501684000
2014-09-04,24.7125,25.022499,24.4475,24.530001,21.805573,342872000
2014-09-05,24.700001,24.8475,24.577499,24.7425,21.994476,233828000
2014-09-08,24.825001,24.827499,24.512501,24.59,21.858912,185426800
2014-09-09,24.77,25.77,24.035,24.497499,21.776688,759385200
2014-09-10,24.502501,25.2775,24.440001,25.25,22.445608,403478400
2014-09-11,25.102501,25.360001,24.905001,25.3575,22.541168,249412400
2014-09-12,25.3025,25.547501,25.27,25.415001,22.592287,250504400
2014-09-15,25.702499,25.762501,25.360001,25.407499,22.585609,245266000
2014-09-16,24.950001,25.315001,24.7225,25.215,22.414495,267632400
2014-09-17,25.317499,25.450001,25.147499,25.395,22.574509,243706000
2014-09-18,25.4825,25.5875,25.389999,25.4475,22.621168,149197600
2014-09-19,25.5725,25.5875,25.125,25.24,22.43672,283609600
2014-09-22,25.450001,25.535,25.145,25.264999,22.458941,211153600
2014-09-23,25.15,25.735001,25.135,25.66,22.81007,253608800
2014-09-24,25.540001,25.7125,25.299999,25.4375,22.612282,240687200
2014-09-25,25.127501,25.1775,24.43,24.467501,21.750015,400368000
2014-09-26,24.6325,25.1875,24.6,25.1875,22.390047,249482000
2014-09-29,24.6625,25.110001,24.657499,25.0275,22.247822,199065200
2014-09-30,25.202499,25.385,25.1325,25.1875,22.390047,221056400
2014-10-01,25.147499,25.172501,24.674999,24.795,22.041143,205965200
2014-10-02,24.817499,25.055,24.51,24.975,22.201147,191031200
2014-10-03,24.860001,25.0525,24.76,24.905001,22.138929,173878400
2014-10-06,24.987499,25.1625,24.855,24.905001,22.138929,148204800
2014-10-07,24.8575,25.030001,24.682501,24.6875,21.945578,168376800
2014-10-08,24.690001,25.2775,24.577499,25.200001,22.401167,229618800
2014-10-09,25.385,25.594999,25.1525,25.254999,22.450054,309506000
2014-10-10,25.172501,25.5075,25.075001,25.182501,22.385607,265326400
2014-10-13,25.3325,25.445,24.952499,24.952499,22.181152,214333600
2014-10-14,25.0975,25.129999,24.6425,24.6875,21.945578,254754400
2014-10-15,24.4925,24.7875,23.795,24.385,21.676683,403734400
2014-10-16,23.887501,24.43,23.852501,24.065001,21.392231,288618000
2014-10-17,24.375,24.75,24.202499,24.4175,21.70557,272718800
2014-10-20,24.58,24.99,24.555,24.940001,22.170036,310069200
2014-10-21,25.754999,25.754999,25.317499,25.6175,22.772295,378495600
2014-10-22,25.709999,26.0275,25.65,25.747499,22.88785,273052400
2014-10-23,26.02,26.262501,25.907499,26.2075,23.296764,284298800
2014-10-24,26.295,26.372499,26.1325,26.305,23.383434,188215600
2014-10-27,26.2125,26.370001,26.174999,26.2775,23.35899,136750800
2014-10-28,26.35,26.684999,26.3375,26.684999,23.721226,192243600
2014-10-29,26.6625,26.842501,26.59,26.834999,23.854563,210751600
2014-10-30,26.74,26.8375,26.475,26.745001,23.774574,162619200
2014-10-31,27.002501,27.01,26.8025,27,24.001247,178557200
2014-11-03,27.055,27.575001,27.002501,27.35,24.312376,209130400
2014-11-04,27.34,27.372499,26.93,27.15,24.134588,166297600
2014-11-05,27.275,27.325001,27.032499,27.215,24.192368,149743600
2014-11-06,27.15,27.1975,26.950001,27.174999,24.261555,139874000
2014-11-07,27.1875,27.33,27.137501,27.252501,24.330746,134766000
2014-11-10,27.254999,27.3325,27.1675,27.2075,24.290571,108782000
2014-11-11,27.174999,27.4375,27.1,27.424999,24.484751,109769200
2014-11-12,27.344999,27.8575,27.342501,27.8125,24.830719,187769600
2014-11-13,27.950001,28.362499,27.9,28.205,25.181131,238091600
2014-11-14,28.2875,28.547501,27.8025,28.545,25.484684,176254400
2014-11-17,28.567499,29.32,28.325001,28.497499,25.442266,186986800
2014-11-18,28.485001,28.922501,28.4725,28.8675,25.772598,176896000
2014-11-19,28.860001,28.934999,28.450001,28.6675,25.594051,167476800
2014-11-20,28.727501,29.215,28.7125,29.077499,25.960083,173582000
2014-11-21,29.377501,29.3925,29.0075,29.1175,25.995804,228717200
2014-11-24,29.2125,29.692499,29.155001,29.657499,26.477905,189803200
2014-11-25,29.7675,29.9375,29.362499,29.4,26.248011,275361600
2014-11-26,29.485001,29.775,29.4575,29.75,26.560493,163073200
2014-11-28,29.817499,29.85,29.512501,29.7325,26.544861,99257600
2014-12-01,29.702499,29.8125,27.817499,28.7675,25.683327,335256000
2014-12-02,28.375,28.9375,28.1875,28.657499,25.585115,237395600
2014-12-03,28.9375,29.0875,28.7775,28.9825,25.875277,172253600
2014-12-04,28.942499,29.299999,28.8225,28.872499,25.777067,168178000
2014-12-05,28.997499,29.02,28.66,28.75,25.6677,153275600
2014-12-08,28.525,28.6625,27.905001,28.1,25.087393,230659600
2014-12-09,27.547501,28.575001,27.3375,28.530001,25.471283,240832000
2014-12-10,28.602501,28.7125,27.885,27.987499,24.986944,178261200
2014-12-11,28.065001,28.450001,27.834999,27.905001,24.913288,165606800
2014-12-12,27.615,27.967501,27.395,27.432501,24.491453,224112400
2014-12-15,27.674999,27.9,26.5875,27.057501,24.156654,268872400
2014-12-16,26.592501,27.540001,26.565001,26.6875,23.826321,243162800
2014-12-17,26.780001,27.459999,26.705,27.352501,24.420033,213647200
2014-12-18,27.967501,28.1625,27.665001,28.1625,25.143185,236024800
2014-12-19,28.065001,28.309999,27.915001,27.945,24.949003,353719200
2014-12-22,28.040001,28.372499,27.9925,28.235001,25.207918,180670000
2014-12-23,28.307501,28.3325,28.115,28.135,25.118635,104113600
2014-12-24,28.145,28.1775,28.002501,28.002501,25.00034,57918400
2014-12-26,28.025,28.629999,28.002501,28.497499,25.442266,134884000
2014-12-29,28.4475,28.692499,28.424999,28.477501,25.424412,110395600
2014-12-30,28.41,28.48,28.0275,28.129999,25.114176,119526000
2014-12-31,28.205,28.282499,27.5525,27.594999,24.636532,165613600
2015-01-02,27.8475,27.860001,26.8375,27.3325,24.402174,212818400
2015-01-05,27.0725,27.1625,26.352501,26.5625,23.71472,257142000
2015-01-06,26.635,26.8575,26.157499,26.565001,23.716955,263188400
2015-01-07,26.799999,27.049999,26.674999,26.9375,24.049519,160423600
2015-01-08,27.307501,28.0375,27.174999,27.9725,24.97356,237458000
2015-01-09,28.1675,28.3125,27.5525,28.002501,25.00034,214798000
2015-01-12,28.15,28.157499,27.200001,27.3125,24.384317,198603200
2015-01-13,27.8575,28.200001,27.227501,27.555,24.600819,268367600
2015-01-14,27.26,27.622499,27.125,27.450001,24.507074,195826400
2015-01-15,27.5,27.514999,26.665001,26.705,23.841946,240056000
2015-01-16,26.7575,26.895,26.299999,26.497499,23.656693,314053200
2015-01-20,26.959999,27.2425,26.625,27.18,24.266022,199599600
2015-01-21,27.237499,27.764999,27.067499,27.387501,24.451273,194303600
2015-01-22,27.565001,28.1175,27.43,28.1,25.087393,215185600
2015-01-23,28.075001,28.4375,27.8825,28.245001,25.216845,185859200
2015-01-26,28.434999,28.59,28.200001,28.275,25.243622,222460000
2015-01-27,28.105,28.120001,27.2575,27.285,24.359764,382274800
2015-01-28,29.407499,29.530001,28.827499,28.827499,25.736895,585908400
2015-01-29,29.08,29.797501,28.889999,29.725,26.538168,337745600
2015-01-30,29.6,30,29.2125,29.290001,26.149815,334982000
2015-02-02,29.512501,29.7925,29.02,29.657499,26.477905,250956400
2015-02-03,29.625,29.772499,29.4025,29.6625,26.482372,207662800
2015-02-04,29.625,30.127501,29.577499,29.889999,26.685478,280598800
2015-02-05,30.004999,30.057501,29.8125,29.985001,26.875946,168984800
2015-02-06,30.004999,30.0625,29.612499,29.7325,26.64962,174826400
2015-02-09,29.637501,29.959999,29.6075,29.93,26.826653,155559200
2015-02-10,30.0425,30.5375,30.040001,30.504999,27.342035,248034000
2015-02-11,30.692499,31.23,30.625,31.219999,27.982893,294247200
2015-02-12,31.514999,31.870001,31.3925,31.615,28.336933,297898000
2015-02-13,31.82,31.82,31.4125,31.77,28.475874,217088800
2015-02-17,31.872499,32.220001,31.73,31.9575,28.643923,252609600
2015-02-18,31.907499,32.195,31.862499,32.18,28.843353,179566800
2015-02-19,32.119999,32.2575,32.0825,32.112499,28.782852,149449600
2015-02-20,32.154999,32.375,32.012501,32.375,29.018131,195793600
2015-02-23,32.505001,33.25,32.415001,33.25,29.802406,283896400
2015-02-24,33.235001,33.400002,32.7925,33.0425,29.616417,276912400
2015-02-25,32.889999,32.900002,32.037498,32.197498,28.859041,298846800
2015-02-26,32.197498,32.717499,31.6525,32.605,29.224289,365150000
2015-02-27,32.5,32.642502,32.060001,32.115002,28.785091,248059200
2015-03-02,32.3125,32.57,32.075001,32.272499,28.926262,192386800
2015-03-03,32.240002,32.380001,32.022499,32.34,28.986767,151265200
2015-03-04,32.275002,32.389999,32.080002,32.134998,28.803019,126665200
2015-03-05,32.145,32.1875,31.440001,31.602501,28.325739,226068400
2015-03-06,32.099998,32.342499,31.565001,31.65,28.368307,291368400
2015-03-09,31.99,32.392502,31.264999,31.785,28.489305,354114000
2015-03-10,31.602501,31.805,30.950001,31.127501,27.899984,275426400
2015-03-11,31.1875,31.192499,30.5275,30.559999,27.391329,275756000
2015-03-12,30.577499,31.225,30.407499,31.112499,27.886541,193450800
2015-03-13,31.1,31.35,30.645,30.897499,27.693829,207309200
2015-03-16,30.969999,31.237499,30.717501,31.237499,27.998583,143497200
2015-03-17,31.475,31.83,31.4125,31.76,28.466908,204092400
2015-03-18,31.75,32.290001,31.592501,32.1175,28.787336,261083600
2015-03-19,32.1875,32.3125,31.85,31.875,28.569979,183238000
2015-03-20,32.0625,32.099998,31.290001,31.475,28.211454,274780400
2015-03-23,31.780001,31.9625,31.629999,31.8025,28.504999,150838800
2015-03-24,31.807501,32.009998,31.639999,31.672501,28.388481,131369200
2015-03-25,31.635,31.705,30.844999,30.844999,27.646772,206620800
2015-03-26,30.690001,31.219999,30.65,31.059999,27.839483,190291600
2015-03-27,31.1425,31.174999,30.727501,30.8125,27.617647,158184800
2015-03-30,31.012501,31.6,31,31.592501,28.31678,188398800
2015-03-31,31.522499,31.622499,31.09,31.1075,27.882059,168362400
2015-04-01,31.205,31.280001,30.775,31.0625,27.841722,162485600
2015-04-02,31.2575,31.389999,31.047501,31.33,28.081488,128880400
2015-04-06,31.1175,31.877501,31.0825,31.8375,28.536364,148776000
2015-04-07,31.91,32.029999,31.495001,31.502501,28.236107,140049200
2015-04-08,31.4625,31.6,31.2425,31.4,28.14423,149316800
2015-04-09,31.4625,31.645,31.165001,31.639999,28.359344,129936000
2015-04-10,31.487499,31.8025,31.315001,31.775,28.480345,160752000
2015-04-13,32.092499,32.142502,31.6525,31.7125,28.424328,145460400
2015-04-14,31.75,31.8225,31.477501,31.575001,28.301088,102098400
2015-04-15,31.602501,31.782499,31.502501,31.695,28.408644,115881600
2015-04-16,31.57,31.775,31.5275,31.5425,28.271954,113476000
2015-04-17,31.387501,31.535,31.115,31.1875,27.95376,207828000
2015-04-20,31.3925,32.029999,31.2925,31.9,28.592382,188217200
2015-04-21,32.025002,32.049999,31.6675,31.727501,28.437773,129740400
2015-04-22,31.747499,32.217499,31.58,32.154999,28.820944,150618000
2015-04-23,32.075001,32.605,32.035,32.4175,29.056234,183083600
2015-04-24,32.622501,32.657501,32.307499,32.57,29.192928,178103600
2015-04-27,33.077499,33.282501,32.787498,33.162498,29.723986,387816800
2015-04-28,33.615002,33.634998,32.392502,32.639999,29.255663,475696000
2015-04-29,32.540001,32.897499,32.075001,32.16,28.825424,253544400
2015-04-30,32.16,32.16,31.145,31.2875,28.043398,332781600
2015-05-01,31.525,32.532501,31.325001,32.237499,28.89489,234050400
2015-05-04,32.375,32.642502,32.064999,32.174999,28.838877,203953200
2015-05-05,32.037498,32.112499,31.445,31.450001,28.189047,197085600
2015-05-06,31.639999,31.6875,30.84,31.252501,28.012022,288564000
2015-05-07,31.192499,31.52,31.004999,31.315001,28.185287,175763600
2015-05-08,31.67,31.905001,31.5275,31.905001,28.716318,222201600
2015-05-11,31.8475,31.889999,31.407499,31.58,28.423801,168143200
2015-05-12,31.4,31.719999,31.205,31.467501,28.32254,192640000
2015-05-13,31.5375,31.797501,31.467501,31.502501,28.354053,138776800
